,order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,mql_id,sr_id,business_segment,lead_type,has_company,business_type,total_order_value,seller_zip_code_prefix,seller_city,seller_state,product_category_name_english,first_contact_date,landing_page_id,origin
1699,03e5d6a8dd520898f86f8429ccd07c21,1,2efbce46d36d9af306d4300db163b276,b494891378bd8f4560abe576c52deacd,2018-08-02 11:45:13,119.9,15.94,119ce5d79e3c006a9e46967bff271cb2,4ef15afb4b2723d8f3d81e51ec7afefe,health_beauty,online_top,,reseller,135.84,4160,sao paulo,SP,health_beauty,2018-05-24,22c29808c4f815213303f8933030604c,organic_search
1722,03ef5dedbe7492bdae72eec50764c43f,1,c7f27c5bef2338541c772b5776403e6a,7d7866a99a8656a42c7ff6352a433410,2018-08-31 15:05:22,24.9,8.33,cdd41e8e7e609526df11a959b953cc0d,068066e24f0c643eb1d089c7dd20cd73,household_utilities,offline,,reseller,33.23,1320,sao paulo,SP,party_supplies,2018-05-10,ce1a65abd0973638f1c887a6efcfa82d,organic_search
1735,03f51c9adce893f63936c5146701aa2f,1,88e59749c8b39fd1a9b7458147e0dc62,594f9aaa48e5bf431f011ddc5669b0d5,2018-06-20 17:20:26,155.9,45.01,796e2f57fd87b9b44251e692e269f0bf,56bf83c4bb35763a51c2baab501b4c67,bags_backpacks,online_medium,,reseller,200.91,32185,contagem,MG,housewares,2018-04-03,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
1736,03f51c9adce893f63936c5146701aa2f,2,88e59749c8b39fd1a9b7458147e0dc62,594f9aaa48e5bf431f011ddc5669b0d5,2018-06-20 17:20:26,155.9,45.01,796e2f57fd87b9b44251e692e269f0bf,56bf83c4bb35763a51c2baab501b4c67,bags_backpacks,online_medium,,reseller,401.82,32185,contagem,MG,housewares,2018-04-03,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
1749,03ff7f74352df18b6a9a261d68befe5e,1,3a362c0e7f9a69276e2d95869a3e143b,c70c1b0d8ca86052f45a432a38b73958,2018-04-13 16:10:29,110.32,7.96,7b6ad2297d3beb569ddf3ee1ce22ffa8,060c0a26f19f4d66b42e0d8796688490,health_beauty,online_medium,,reseller,118.27999999999999,13186,hortolandia,SP,health_beauty,2018-03-13,22c29808c4f815213303f8933030604c,paid_search
1750,03ff7f74352df18b6a9a261d68befe5e,2,3a362c0e7f9a69276e2d95869a3e143b,c70c1b0d8ca86052f45a432a38b73958,2018-04-13 16:10:29,110.32,7.96,7b6ad2297d3beb569ddf3ee1ce22ffa8,060c0a26f19f4d66b42e0d8796688490,health_beauty,online_medium,,reseller,236.55999999999997,13186,hortolandia,SP,health_beauty,2018-03-13,22c29808c4f815213303f8933030604c,paid_search
1767,04082ed3fe3aa0b4af00796e94ead6ba,1,461f43be3bdf8844e65b62d9ac2c7a5a,7d13fca15225358621be4086e1eb0964,2018-05-16 17:38:09,118.0,21.01,0b97be8b4b408a3a0780a32e0a143a7f,9ae085775a198122c5586fa830ff7f2b,watches,online_big,,reseller,139.01,14050,ribeirao preto,SP,watches_gifts,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
1783,040ffb806b943aa19e0b176e7746b2b7,1,2f9c0e14be2e1e641c76a4d0b3032043,cbf09e831b0c11f6f23ffb51004db972,2018-08-03 16:44:19,519.0,37.69,072446c6aa02c85a9a91d6a75116def5,de63de0d10a6012430098db33c679b0b,household_utilities,online_top,,reseller,556.69,9726,sbc/sp,SP,kitchen_dining_laundry_garden_furniture,2018-04-06,22c29808c4f815213303f8933030604c,organic_search
1811,04198c2c90b3fcfaec75a836841dafe2,1,6c09be1fc42a113b2f3e558d7df2f133,671585f5a2af58b6e276bc01003c0d2b,2018-08-22 13:10:01,45.0,17.25,37d92d59a2b02e0256aa1d2bddcfa50d,4ef15afb4b2723d8f3d81e51ec7afefe,household_utilities,online_medium,,manufacturer,62.25,80510,curitiba,PR,housewares,2018-01-07,88740e65d5d6b056e0cda098e1ea6313,social
1822,041e2854aac3d7cc5af940995ac6be0b,1,53ea9da485f6aed8a6f03a85831fe021,7d13fca15225358621be4086e1eb0964,2018-05-03 21:50:19,230.0,19.49,0b97be8b4b408a3a0780a32e0a143a7f,9ae085775a198122c5586fa830ff7f2b,watches,online_big,,reseller,249.49,14050,ribeirao preto,SP,watches_gifts,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
1961,0475d054d40280dfba750663c9ad7a0a,1,a86859b91d632c991b914aead6ec8ad4,612170e34b97004b3ba37eae81836b4c,2018-08-07 17:35:18,49.9,13.69,327174d3648a2d047e8940d7d15204ca,6565aa9ce3178a5caf6171827af3a9ba,home_appliances,online_big,,reseller,63.589999999999996,93542,novo hamburgo,RS,signaling_and_security,2018-04-03,1ceb590cd1e00c7ee95220971f82693d,organic_search
1972,047ac23902ffcc68f3106db4f2e4338f,1,e7d5464b94c9a5963f7c686fc80145ad,58f1a6197ed863543e0136bdedb3fce2,2018-07-25 20:43:58,139.0,14.31,081c243a74472af67b65145cff5221c7,c638112b43f1d1b86dcabb0da720c901,fashion_accessories,online_medium,,reseller,153.31,36407,conselheiro lafaiete,MG,watches_gifts,2018-02-21,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
1989,04836fc7917dc0bfcfbd4456ec4156ac,1,adda822b6a549cd98b20e557b88d230d,9c1c0c36cd23c20897e473901a8fb149,2018-07-26 13:05:18,99.99,58.78,7290c4082936311a3295b7c9ca7bda8f,fbf4aef3f6915dc0c3c97d6812522f6a,food_drink,online_medium,,reseller,158.76999999999998,11702,praia grande,SP,food_drink,2018-02-28,22c29808c4f815213303f8933030604c,organic_search
2030,04955e4e1efe5837c88f3d4311a94fe7,1,2b0943c63387bbdc046d9a7692602388,9d681c7e12db302cb261e721040dde65,2018-06-19 02:32:33,29.9,29.46,3e4a3f9ecab2d513b6782748c9e0a884,2695de1affa7750089c0455f8ce27021,sports_leisure,online_small,,reseller,59.36,80330,curitiba,PR,sports_leisure,2018-05-04,22c29808c4f815213303f8933030604c,organic_search
2042,049ac54eda25ad838a76c65dcfd27c9a,1,b11802a8f8d0f813ec6d3fa8967aab21,9d681c7e12db302cb261e721040dde65,2018-08-02 16:15:15,139.9,33.12,3e4a3f9ecab2d513b6782748c9e0a884,2695de1affa7750089c0455f8ce27021,sports_leisure,online_small,,reseller,173.02,80330,curitiba,PR,sports_leisure,2018-05-04,22c29808c4f815213303f8933030604c,organic_search
2047,049c844d7707d97ba1600196919474f4,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,2018-03-05 16:35:43,128.89,15.65,0b97be8b4b408a3a0780a32e0a143a7f,9ae085775a198122c5586fa830ff7f2b,watches,online_big,,reseller,144.54,14050,ribeirao preto,SP,watches_gifts,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
2079,04af63a78c7e84943b8377fe1b7871aa,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,2018-04-03 10:50:16,115.0,18.69,0b97be8b4b408a3a0780a32e0a143a7f,9ae085775a198122c5586fa830ff7f2b,watches,online_big,,reseller,133.69,14050,ribeirao preto,SP,watches_gifts,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
2093,04b7f4eff7b30fc23df0be1f249113a5,1,be4788070edee09cc2eac8525f99aec1,094ced053e257ae8cae57205592d6712,2018-08-02 11:31:15,13.4,12.79,62a081b993506561f522af260073cb18,4ef15afb4b2723d8f3d81e51ec7afefe,health_beauty,online_medium,,reseller,26.189999999999998,14095,ribeirao preto,SP,health_beauty,2018-03-02,4e24f6443807ad2eba56754b0dc91140,direct_traffic
2207,0505a29e827a4c609b3fd250c0313bef,1,282dcadbd8c61f52f06a8ae802b54ee6,f46490624488d3ff7ce78613913a7711,2018-06-18 04:31:40,99.9,42.76,98826328c3a60215e53b342560084571,068066e24f0c643eb1d089c7dd20cd73,health_beauty,online_big,,reseller,142.66,7194,guarulhos,SP,health_beauty,2018-04-04,73f31a40697cc90a86c1273563ac230e,other
2208,0507a74781354ea643bff372311d2a97,1,aa70ae9ee9a798d44ae6e00ce6d82cb1,c70c1b0d8ca86052f45a432a38b73958,2018-05-25 17:31:40,110.32,7.64,7b6ad2297d3beb569ddf3ee1ce22ffa8,060c0a26f19f4d66b42e0d8796688490,health_beauty,online_medium,,reseller,117.96,13186,hortolandia,SP,health_beauty,2018-03-13,22c29808c4f815213303f8933030604c,paid_search
2209,05086b5a715c97d1971784b6ae899a6d,1,3258acb04d37e2f91f76c9250f3b80a0,c70c1b0d8ca86052f45a432a38b73958,2018-06-28 13:16:17,110.32,8.03,7b6ad2297d3beb569ddf3ee1ce22ffa8,060c0a26f19f4d66b42e0d8796688490,health_beauty,online_medium,,reseller,118.35,13186,hortolandia,SP,health_beauty,2018-03-13,22c29808c4f815213303f8933030604c,paid_search
2210,05086b5a715c97d1971784b6ae899a6d,2,5f42d57952b7815098979a5c4fa6f82a,c70c1b0d8ca86052f45a432a38b73958,2018-06-28 13:16:17,110.32,8.03,7b6ad2297d3beb569ddf3ee1ce22ffa8,060c0a26f19f4d66b42e0d8796688490,health_beauty,online_medium,,reseller,236.7,13186,hortolandia,SP,health_beauty,2018-03-13,22c29808c4f815213303f8933030604c,paid_search
2221,05104976125ea1e5cc04bc1f506a436a,1,63bfa27a0cee21fd896dc27f58b6d656,612170e34b97004b3ba37eae81836b4c,2018-08-19 22:44:03,198.9,18.32,327174d3648a2d047e8940d7d15204ca,6565aa9ce3178a5caf6171827af3a9ba,home_appliances,online_big,,reseller,217.22,93542,novo hamburgo,RS,electronics,2018-04-03,1ceb590cd1e00c7ee95220971f82693d,organic_search
2229,05147da86ae779803eaa2a5480010af9,1,0a29ce51f88190dc32d9f6a23f7e9a8c,138dbe45fc62f1e244378131a6801526,2018-06-14 01:55:12,9.9,7.39,22c0b2a19a05fff19e92fab5a0b7728b,9e4d1098a3b0f5da39b0bc48f9876645,household_utilities,online_medium,,reseller,17.29,2215,sao paulo,SP,housewares,2018-04-25,22c29808c4f815213303f8933030604c,paid_search
2232,0517a3e68dac3308995edca2144db36e,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,2018-05-03 19:11:40,99.9,0.0,0b97be8b4b408a3a0780a32e0a143a7f,9ae085775a198122c5586fa830ff7f2b,watches,online_big,,reseller,99.9,14050,ribeirao preto,SP,watches_gifts,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
2329,0549a140f31f96d7cafd46b91d604c06,1,cf161acf0258ad3ee8fcadd1c7f0e368,eb9267cccc90f1b49c8d2f9887c7dd97,2018-05-11 10:11:18,319.9,26.37,5490e7d6b0202e0f649d6fba5bf770ec,d3d1e91a157ea7f90548eef82f1955e3,sports_leisure,online_medium,,reseller,346.27,52011,recife,PE,sports_leisure,2018-04-12,22c29808c4f815213303f8933030604c,organic_search
2338,0550f231a3ccfd0e87217ef2e816c7dc,1,5743cde12b14a481dbc29d4dc336f92c,6b90f847357d8981edd79a1eb1bf0acb,2018-06-21 02:19:05,59.9,18.52,8ba72c13888964788024b12e39aef6de,d3d1e91a157ea7f90548eef82f1955e3,construction_tools_house_garden,online_medium,,reseller,78.42,7152,guarulhos,SP,sports_leisure,2018-05-16,40dec9f3d5259a3d2dbcdab2114fae47,organic_search
2354,0558d3449b449e4da4a5793f542d0785,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,2018-07-04 23:11:02,119.0,13.49,0b97be8b4b408a3a0780a32e0a143a7f,9ae085775a198122c5586fa830ff7f2b,watches,online_big,,reseller,132.49,14050,ribeirao preto,SP,watches_gifts,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
2360,055b09c841dc52097e688df51b163310,1,72cb4380c5a90c64048cafdf60d31f88,34f563c82a85b99ae9e6d60db5fc2e28,2018-05-03 20:51:17,185.9,16.18,dcb63974e7efcb5cf46738cb2a22edf1,d3d1e91a157ea7f90548eef82f1955e3,audio_video_electronics,online_medium,,reseller,202.08,93700,campo bom,RS,musical_instruments,2018-04-03,22c29808c4f815213303f8933030604c,organic_search
2367,055cf2a6f9343f99acdb5e8f70e49bd8,1,4deb009c36a910076a023947a7929201,6a38087bc8ad4f89ff453561005f6dea,2018-05-24 16:19:11,45.99,15.22,99fc32e3c05e03597a692c4fd9a9d162,4ef15afb4b2723d8f3d81e51ec7afefe,computers,online_big,,reseller,61.21,75123,anapolis,GO,consoles_games,2018-05-11,7fa6214d82e911d070f51ef79381b956,referral
2368,055cf2a6f9343f99acdb5e8f70e49bd8,2,4deb009c36a910076a023947a7929201,6a38087bc8ad4f89ff453561005f6dea,2018-05-24 16:19:11,45.99,15.22,99fc32e3c05e03597a692c4fd9a9d162,4ef15afb4b2723d8f3d81e51ec7afefe,computers,online_big,,reseller,122.42,75123,anapolis,GO,consoles_games,2018-05-11,7fa6214d82e911d070f51ef79381b956,referral
2369,055cf2a6f9343f99acdb5e8f70e49bd8,3,4deb009c36a910076a023947a7929201,6a38087bc8ad4f89ff453561005f6dea,2018-05-24 16:19:11,45.99,15.22,99fc32e3c05e03597a692c4fd9a9d162,4ef15afb4b2723d8f3d81e51ec7afefe,computers,online_big,,reseller,183.63,75123,anapolis,GO,consoles_games,2018-05-11,7fa6214d82e911d070f51ef79381b956,referral
2370,055cf2a6f9343f99acdb5e8f70e49bd8,4,4deb009c36a910076a023947a7929201,6a38087bc8ad4f89ff453561005f6dea,2018-05-24 16:19:11,45.99,15.22,99fc32e3c05e03597a692c4fd9a9d162,4ef15afb4b2723d8f3d81e51ec7afefe,computers,online_big,,reseller,244.84,75123,anapolis,GO,consoles_games,2018-05-11,7fa6214d82e911d070f51ef79381b956,referral
2371,055cf2a6f9343f99acdb5e8f70e49bd8,5,4deb009c36a910076a023947a7929201,6a38087bc8ad4f89ff453561005f6dea,2018-05-24 16:19:11,45.99,15.22,99fc32e3c05e03597a692c4fd9a9d162,4ef15afb4b2723d8f3d81e51ec7afefe,computers,online_big,,reseller,306.05,75123,anapolis,GO,consoles_games,2018-05-11,7fa6214d82e911d070f51ef79381b956,referral
2372,055cf2a6f9343f99acdb5e8f70e49bd8,6,4deb009c36a910076a023947a7929201,6a38087bc8ad4f89ff453561005f6dea,2018-05-24 16:19:11,45.99,15.22,99fc32e3c05e03597a692c4fd9a9d162,4ef15afb4b2723d8f3d81e51ec7afefe,computers,online_big,,reseller,367.26,75123,anapolis,GO,consoles_games,2018-05-11,7fa6214d82e911d070f51ef79381b956,referral
2373,055cfc7366f3dfdbca102536d95381bb,1,a7ac695869dbbe03164408a2f081e0e2,516e7738bd8f735ac19a010ee5450d8d,2018-06-11 19:54:53,79.9,16.53,e0bcbf50b9afa71ee130b94dfe8bcf2e,495d4e95a8cf8bbf8b432b612a2aa328,health_beauty,online_small,,reseller,96.43,22230,rio de janeiro,RJ,health_beauty,2018-05-02,1ceb590cd1e00c7ee95220971f82693d,paid_search
2376,055da72c578d9094618ebb2712e161e9,1,0b86ce778f1176322de61e5103cc65b1,516e7738bd8f735ac19a010ee5450d8d,2018-06-14 22:57:17,49.0,15.23,e0bcbf50b9afa71ee130b94dfe8bcf2e,495d4e95a8cf8bbf8b432b612a2aa328,health_beauty,online_small,,reseller,64.23,22230,rio de janeiro,RJ,health_beauty,2018-05-02,1ceb590cd1e00c7ee95220971f82693d,paid_search
2393,05646cef8f5791776e224b7967607b4f,1,d2a2228b3f520f0af299b43ae00c698e,33cbbec1e7e1044aaf11d152172c776f,2018-04-23 06:11:32,22.14,23.28,1ce04284ef15be769958c668292573b8,6565aa9ce3178a5caf6171827af3a9ba,household_utilities,online_big,,reseller,45.42,95705,bento goncalves,RS,small_appliances,2018-02-03,b76ef37428e6799c421989521c0e5077,unknown
2396,056793ca2483a5d5943cb5bd90f5b314,1,cc419cef76963f8e0cde78157908a6c3,fadb07c842a2aef5d5a676b85f220e71,2018-08-30 03:50:21,21.99,17.47,caea756b29bd071f00ce526f40645a78,d3d1e91a157ea7f90548eef82f1955e3,sports_leisure,online_medium,,reseller,39.459999999999994,15052,sao jose do rio preto,SP,sports_leisure,2018-04-06,58326e62183c14b0c03085c33b9fdc44,unknown
2493,059c0bd12954b4e72327c0ff67d9f2e8,1,6f3b5b605d91b7439c5e3f5a8dffeea7,7d13fca15225358621be4086e1eb0964,2018-05-07 22:16:29,145.0,13.45,0b97be8b4b408a3a0780a32e0a143a7f,9ae085775a198122c5586fa830ff7f2b,watches,online_big,,reseller,158.45,14050,ribeirao preto,SP,watches_gifts,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
2529,05af503aea07ddc5530506f2c349756f,1,b88449b8d7f553a4517437d0dc5491a2,0ddefe3c7a032b91f4e25b9c3a08fca1,2018-06-05 21:10:25,19.9,16.32,afac78e614dac1a1470030ea55c08eef,6565aa9ce3178a5caf6171827af3a9ba,household_utilities,online_small,,reseller,36.22,9721,sao bernardo do campo,SP,stationery,2018-02-06,22c29808c4f815213303f8933030604c,paid_search
2608,05d885b852158b0280c4abe2cd5108b4,1,a861d5c0df81a446e7e60ddb33ec0659,134285d1f41da5c13a756ee8142c8a4e,2018-06-14 13:51:26,498.9,21.42,009ff90f082aaa9fcd6e14caf65c7cc6,9e4d1098a3b0f5da39b0bc48f9876645,car_accessories,online_big,,reseller,520.3199999999999,2523,sao paulo,SP,auto,2018-03-19,4aab772aeb9833c170d8ea5413e02eac,paid_search
2609,05d885b852158b0280c4abe2cd5108b4,2,a861d5c0df81a446e7e60ddb33ec0659,134285d1f41da5c13a756ee8142c8a4e,2018-06-14 13:51:26,498.9,21.42,009ff90f082aaa9fcd6e14caf65c7cc6,9e4d1098a3b0f5da39b0bc48f9876645,car_accessories,online_big,,reseller,1040.6399999999999,2523,sao paulo,SP,auto,2018-03-19,4aab772aeb9833c170d8ea5413e02eac,paid_search
2627,05e6d57ea1f64b4e9a0b37c669515cfc,1,4d012181c7a23a79f84dc6cdd1cb1c04,6c99c983ce3b6ba0ab813e6790e81691,2018-07-10 00:30:41,42.2,44.1,973f72ab89f64e22470778a9bd1ea10f,d3d1e91a157ea7f90548eef82f1955e3,toys,online_small,,reseller,86.30000000000001,38400,uberlandia,MG,toys,2018-04-11,4e82dd1f6d00626bda0723eef0a269a6,direct_traffic
2641,05ebeda0c1aefd787e0ddc914af75039,1,62f423e57a8c157d3877ee5867d7db88,1fe5540d7c1c37a595fefbacd5570d9e,2018-08-20 10:24:42,179.9,19.39,63d196328512c582293ce6c845521bb6,34d40cdaf94010a1d05b0d6212f9e909,computers,online_medium,False,reseller,199.29000000000002,25850,paraiba do sul,RJ,computers_accessories,2017-10-26,4aab772aeb9833c170d8ea5413e02eac,paid_search
2642,05ebeda0c1aefd787e0ddc914af75039,2,90aaf7f993470e411207adabf5b998b6,1fe5540d7c1c37a595fefbacd5570d9e,2018-08-20 10:24:42,189.0,19.39,63d196328512c582293ce6c845521bb6,34d40cdaf94010a1d05b0d6212f9e909,computers,online_medium,False,reseller,416.78,25850,paraiba do sul,RJ,computers_accessories,2017-10-26,4aab772aeb9833c170d8ea5413e02eac,paid_search
2657,05f5cfec67106e59d6280f62c4792d25,1,8ebb1bc470f9bfd4017c0be0773211ad,845e8036c3f7bf62099352f5ed910240,2018-07-30 10:35:16,49.9,15.45,9b6edcffd428da99ae60cc01049a8403,4ef15afb4b2723d8f3d81e51ec7afefe,bed_bath_table,online_big,,reseller,65.35,21041,rio de janeiro,RJ,bed_bath_table,2018-05-03,b76ef37428e6799c421989521c0e5077,unknown
2658,05f8021cf7217f1990addecad0e24b7a,1,d670c0f6be30a062ebd8f8612ea82d71,612170e34b97004b3ba37eae81836b4c,2018-08-23 21:04:25,178.9,19.35,327174d3648a2d047e8940d7d15204ca,6565aa9ce3178a5caf6171827af3a9ba,home_appliances,online_big,,reseller,198.25,93542,novo hamburgo,RS,fixed_telephony,2018-04-03,1ceb590cd1e00c7ee95220971f82693d,organic_search
2661,05fad97db96406de1787c7a532c46a2b,1,1a6f6c1a25598378fea659d719fcdc5c,8c9348f33ae3dada25c99c99ade2af78,2018-06-26 11:58:13,82.99,23.38,439c56de17208ac25a2abee9beca46f7,56bf83c4bb35763a51c2baab501b4c67,construction_tools_house_garden,online_small,,reseller,106.36999999999999,6340,carapicuiba,SP,garden_tools,2017-11-02,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search
2699,06136e6a6532fabbd5675f8090fca4b3,1,9286aa6d0235770b570beb128f608e42,d66c11a9572221d92fbb8c4897db5f9b,2018-07-25 09:23:54,30.09,42.49,8423896e04d8cc356ddbb29d4cc9288d,4ef15afb4b2723d8f3d81e51ec7afefe,household_utilities,industry,,manufacturer,72.58,20770,rio de janeiro,RJ,home_appliances_2,2018-04-08,22c29808c4f815213303f8933030604c,direct_traffic
2714,061ba2e2d7544790b6ed6b5b4dd9278c,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,2018-05-09 23:10:46,110.0,0.0,0b97be8b4b408a3a0780a32e0a143a7f,9ae085775a198122c5586fa830ff7f2b,watches,online_big,,reseller,110.0,14050,ribeirao preto,SP,watches_gifts,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
2721,061eb3fa9ee22a8dc3c90060e5a637c9,1,a95b8621d9c2434bd66a426fa6dc959b,dfa0c4c6229ab200a4a1336b4d7128ff,2018-06-05 12:29:37,49.9,15.23,ac029f072468dd8c97c15f0a9fa96f00,6565aa9ce3178a5caf6171827af3a9ba,home_decor,online_medium,,reseller,65.13,88085,florianopolis,SC,health_beauty,2018-04-10,1baca9df5850e5ba75545d8b2eb8d966,paid_search
2740,062bddc5be851fec2b59598cc33498cd,1,b1035b3d307f0aeb6157fdd3e09f8119,0873d9f8f36123f8d910f4760e788cfb,2018-05-11 20:35:27,1520.88,28.53,ee488918cd8d11b893067864f9dabddb,060c0a26f19f4d66b42e0d8796688490,audio_video_electronics,online_medium,,reseller,1549.41,6465,barueri,SP,telephony,2018-03-15,b76ef37428e6799c421989521c0e5077,unknown
2777,0644bbc829f241622c4c83b08436c465,1,6f46359e56f51d5deded13adcd1c255c,516e7738bd8f735ac19a010ee5450d8d,2018-07-01 21:17:53,31.9,15.32,e0bcbf50b9afa71ee130b94dfe8bcf2e,495d4e95a8cf8bbf8b432b612a2aa328,health_beauty,online_small,,reseller,47.22,22230,rio de janeiro,RJ,health_beauty,2018-05-02,1ceb590cd1e00c7ee95220971f82693d,paid_search
2830,065d95bb9e6d5bbc0a5a2c40579b16e5,1,33e535ce5a73b54b75937cd85478b9ae,c70c1b0d8ca86052f45a432a38b73958,2018-05-14 09:55:32,95.0,7.53,7b6ad2297d3beb569ddf3ee1ce22ffa8,060c0a26f19f4d66b42e0d8796688490,health_beauty,online_medium,,reseller,102.53,13186,hortolandia,SP,health_beauty,2018-03-13,22c29808c4f815213303f8933030604c,paid_search
2846,0668d086b3ae41adde3aed3dacbc8fae,1,3d2083882f7be28ab6c8d9c807e3026c,02f623a8eb246f3c5f7c2f96462654e6,2018-07-09 18:31:33,209.0,43.74,ffdd99e05df27c02a2fb1669d49e0c76,56bf83c4bb35763a51c2baab501b4c67,sports_leisure,online_medium,,reseller,252.74,18611,botucatu,SP,sports_leisure,2018-04-16,22c29808c4f815213303f8933030604c,organic_search
2849,066a60f7b0700a942ba22b627ebff13b,1,53b36df67ebb7c41585e8d54d6772e08,58f1a6197ed863543e0136bdedb3fce2,2018-07-24 23:01:44,119.0,18.93,081c243a74472af67b65145cff5221c7,c638112b43f1d1b86dcabb0da720c901,fashion_accessories,online_medium,,reseller,137.93,36407,conselheiro lafaiete,MG,watches_gifts,2018-02-21,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
2904,068b6cedb09dad00249cb7fc310bc067,1,815d8a47625751d186ae410a78cb58bc,cac876b37d3abcd6bd76caca30277996,2018-05-16 23:35:13,48.9,27.08,30c5ba4650eee4a5550cdfa16fb4f195,d3d1e91a157ea7f90548eef82f1955e3,home_decor,online_big,,reseller,75.97999999999999,85816,cascavel,PR,housewares,2018-01-29,22c29808c4f815213303f8933030604c,paid_search
2905,068b6cedb09dad00249cb7fc310bc067,2,815d8a47625751d186ae410a78cb58bc,cac876b37d3abcd6bd76caca30277996,2018-05-16 23:35:13,48.9,27.08,30c5ba4650eee4a5550cdfa16fb4f195,d3d1e91a157ea7f90548eef82f1955e3,home_decor,online_big,,reseller,151.95999999999998,85816,cascavel,PR,housewares,2018-01-29,22c29808c4f815213303f8933030604c,paid_search
2911,068d6b1cc2388cb0c5dcff8815760818,1,3374f1e0e721154f553fa0b0994ff405,138dbe45fc62f1e244378131a6801526,2018-07-24 02:41:50,15.9,15.23,22c0b2a19a05fff19e92fab5a0b7728b,9e4d1098a3b0f5da39b0bc48f9876645,household_utilities,online_medium,,reseller,31.130000000000003,2215,sao paulo,SP,housewares,2018-04-25,22c29808c4f815213303f8933030604c,paid_search
2919,06914a88cb181e922cc58fed3d198c98,1,dce7d5964fd84b401af7d9369a9df643,6eeed17989b0ae47c9f11ece6f38ea90,2018-08-30 22:03:47,159.0,16.41,0e9c14002f9268601c57837930261014,fbf4aef3f6915dc0c3c97d6812522f6a,car_accessories,online_medium,,reseller,175.41,4123,sao paulo,SP,auto,2017-11-16,b76ef37428e6799c421989521c0e5077,unknown
2950,06a398a5e672222b10f098541b70da76,1,b948a6dd0adccdcf3ea81888bf678924,e1dc0754bada9ee4cfe9713f22f61292,2018-08-13 07:05:14,65.0,27.23,4653dc197e56d94547c86d7a3af40833,4ef15afb4b2723d8f3d81e51ec7afefe,toys,online_medium,,reseller,92.23,25035,duque de caxias,RJ,baby,2018-03-02,b76ef37428e6799c421989521c0e5077,organic_search
2995,06ba8c77c2419a72756b5660b04e3188,1,62f423e57a8c157d3877ee5867d7db88,1fe5540d7c1c37a595fefbacd5570d9e,2018-08-21 03:05:22,179.9,51.98,63d196328512c582293ce6c845521bb6,34d40cdaf94010a1d05b0d6212f9e909,computers,online_medium,False,reseller,231.88,25850,paraiba do sul,RJ,computers_accessories,2017-10-26,4aab772aeb9833c170d8ea5413e02eac,paid_search
2999,06bb67936cfa5ac3f449e4f6733de4b1,1,19501e8fc293f90acb1b233f4c02e1ec,845e8036c3f7bf62099352f5ed910240,2018-06-14 18:57:19,69.9,20.22,9b6edcffd428da99ae60cc01049a8403,4ef15afb4b2723d8f3d81e51ec7afefe,bed_bath_table,online_big,,reseller,90.12,21041,rio de janeiro,RJ,bed_bath_table,2018-05-03,b76ef37428e6799c421989521c0e5077,unknown
3003,06bd4e8d281ae8780eadabe2f8886368,1,c73d2f4d891ae57d20c788f4628d88b9,6e4a902d1054e4e17aa6eab87fac1c75,2018-08-20 11:35:25,99.0,18.79,f72a53e19c3310188cedd074226312c9,2695de1affa7750089c0455f8ce27021,audio_video_electronics,offline,,reseller,117.78999999999999,18090,sorocaba,SP,home_appliances,2018-04-23,7fa6214d82e911d070f51ef79381b956,direct_traffic
